datetime,day of week,product,quantity
2019-08-03 13:42,Sat,almond croissant,2.0
2019-08-03 13:42,Sat,angbutter,1.0
2019-08-03 15:07,Sat,jam,1.0
2019-08-03 15:07,Sat,angbutter,3.0
2019-08-03 15:53,Sat,angbutter,3.0
2019-08-04 11:02,Sun,americano,2.0
2019-08-04 11:02,Sun,croissant,2.0
2019-08-04 11:02,Sun,wiener,1.0
2019-08-04 11:02,Sun,plain bread,1.0
2019-08-04 11:02,Sun,angbutter,1.0
2019-08-04 11:02,Sun,pain au chocolat,2.0
2019-08-04 11:04,Sun,angbutter,2.0
2019-08-04 11:04,Sun,croissant,1.0
2019-08-04 11:04,Sun,plain bread,1.0
2019-08-04 11:04,Sun,orange pound,1.0
2019-08-04 11:04,Sun,wiener,2.0
2019-08-04 11:04,Sun,pain au chocolat,1.0
2019-08-04 11:07,Sun,angbutter,3.0
2019-08-04 11:07,Sun,angbutter,1.0
2019-08-04 11:07,Sun,plain bread,1.0
2019-08-04 11:07,Sun,milk tea,1.0
2019-08-04 11:07,Sun,tiramisu croissant,1.0
2019-08-04 11:41,Sun,plain bread,1.0
2019-08-04 11:41,Sun,jam,1.0
2019-08-04 11:41,Sun,tiramisu croissant,1.0
2019-08-04 11:41,Sun,angbutter,1.0
2019-08-04 11:41,Sun,pain au chocolat,1.0
2019-08-04 11:41,Sun,wiener,1.0
2019-08-04 11:52,Sun,wiener,1.0
2019-08-04 11:52,Sun,croissant,1.0
2019-08-04 11:52,Sun,orange pound,1.0
2019-08-04 11:52,Sun,angbutter,2.0
2019-08-04 12:27,Sun,orange pound,1.0
2019-08-04 12:27,Sun,plain bread,1.0
2019-08-04 12:27,Sun,angbutter,1.0
2019-08-04 12:30,Sun,croissant,2.0
2019-08-04 12:30,Sun,plain bread,1.0
2019-08-04 12:30,Sun,pain au chocolat,1.0
2019-08-04 12:35,Sun,orange pound,1.0
2019-08-04 12:35,Sun,angbutter,2.0
2019-08-04 12:35,Sun,pandoro,1.0
2019-08-04 12:39,Sun,plain bread,1.0
2019-08-04 12:39,Sun,gateau chocolat,1.0
2019-08-04 12:39,Sun,almond croissant,1.0
2019-08-04 12:39,Sun,wiener,1.0
2019-08-04 12:39,Sun,jam,1.0
2019-08-05 11:11,Mon,wiener,2.0
2019-08-05 11:11,Mon,angbutter,1.0
2019-08-05 11:11,Mon,tiramisu croissant,1.0
2019-08-05 11:16,Mon,milk tea,1.0
2019-08-05 11:16,Mon,angbutter,2.0
2019-08-05 11:16,Mon,orange pound,1.0
2019-08-05 11:16,Mon,wiener,1.0
2019-08-05 11:18,Mon,pain au chocolat,1.0
2019-08-05 11:18,Mon,wiener,1.0
2019-08-05 11:18,Mon,gateau chocolat,1.0
2019-08-05 11:18,Mon,tiramisu croissant,1.0
2019-08-05 11:18,Mon,angbutter,2.0
2019-08-05 11:18,Mon,pandoro,1.0
2019-08-05 11:32,Mon,wiener,1.0
2019-08-05 11:32,Mon,pain au chocolat,1.0
2019-08-05 11:32,Mon,almond croissant,2.0
2019-08-05 11:59,Mon,angbutter,1.0
2019-08-05 11:59,Mon,pain au chocolat,1.0
2019-08-05 11:59,Mon,jam,1.0
2019-08-05 11:59,Mon,pandoro,1.0
2019-08-05 11:59,Mon,wiener,1.0
2019-08-05 11:59,Mon,plain bread,1.0
2019-08-05 12:14,Mon,angbutter,1.0
2019-08-05 12:14,Mon,angbutter,2.0
2019-08-05 12:14,Mon,pain au chocolat,1.0
2019-08-05 12:14,Mon,croissant,1.0
2019-08-05 12:14,Mon,tiramisu croissant,1.0
2019-08-05 12:14,Mon,plain bread,1.0
2019-08-05 12:14,Mon,plain bread,1.0
2019-08-05 12:14,Mon,pandoro,1.0
2019-08-05 12:42,Mon,angbutter,2.0
2019-08-05 12:42,Mon,tiramisu croissant,1.0
2019-08-05 12:42,Mon,pain au chocolat,1.0
2019-08-05 12:49,Mon,plain bread,1.0
2019-08-05 12:49,Mon,berry ade,1.0
2019-08-05 12:49,Mon,croissant,1.0
2019-08-05 12:49,Mon,vanila latte,3.0
2019-08-05 12:49,Mon,pain au chocolat,1.0
2019-08-05 12:49,Mon,jam,1.0
2019-08-05 12:49,Mon,lemon ade,1.0
2019-08-05 12:49,Mon,angbutter,1.0
2019-08-05 12:49,Mon,caffe latte,1.0
2019-08-05 13:54,Mon,angbutter,1.0
2019-08-05 13:54,Mon,croissant,1.0
2019-08-05 13:54,Mon,jam,1.0
2019-08-05 13:54,Mon,plain bread,1.0
2019-08-05 13:54,Mon,caffe latte,1.0
2019-08-05 14:25,Mon,plain bread,1.0
2019-08-05 14:25,Mon,caffe latte,1.0
2019-08-05 14:25,Mon,wiener,1.0
2019-08-05 14:25,Mon,angbutter,1.0
2019-08-05 14:53,Mon,wiener,1.0
2019-08-05 14:53,Mon,croissant,2.0
2019-08-05 14:53,Mon,angbutter,1.0
2019-08-07 11:03,Wed,wiener,1.0
2019-08-07 11:03,Wed,croissant,2.0
2019-08-07 11:03,Wed,angbutter,1.0
2019-08-07 11:10,Wed,angbutter,4.0
2019-08-07 12:17,Wed,wiener,1.0
2019-08-07 12:17,Wed,croissant,1.0
2019-08-07 12:17,Wed,gateau chocolat,1.0
2019-08-07 12:17,Wed,pain au chocolat,1.0
2019-08-07 12:20,Wed,caffe latte,1.0
2019-08-07 12:20,Wed,croissant,1.0
2019-08-07 12:20,Wed,vanila latte,1.0
2019-08-07 12:20,Wed,tiramisu croissant,1.0
2019-08-07 12:20,Wed,pain au chocolat,1.0
2019-08-07 12:20,Wed,angbutter,1.0
2019-08-07 12:28,Wed,orange pound,1.0
2019-08-07 12:28,Wed,angbutter,2.0
2019-08-07 13:28,Wed,gateau chocolat,1.0
2019-08-07 13:28,Wed,angbutter,1.0
2019-08-07 13:28,Wed,croissant,2.0
2019-08-07 13:33,Wed,pain au chocolat,2.0
2019-08-07 13:33,Wed,plain bread,3.0
2019-08-07 13:59,Wed,angbutter,1.0
2019-08-07 13:59,Wed,americano,2.0
2019-08-07 14:05,Wed,croissant,1.0
2019-08-07 14:05,Wed,orange pound,1.0
2019-08-07 14:05,Wed,plain bread,1.0
2019-08-07 14:05,Wed,jam,1.0
2019-08-07 14:06,Wed,wiener,1.0
2019-08-07 14:06,Wed,angbutter,2.0
2019-08-07 14:50,Wed,milk tea,1.0
2019-08-07 14:50,Wed,plain bread,1.0
2019-08-07 14:50,Wed,tiramisu croissant,1.0
2019-08-07 14:50,Wed,angbutter,1.0
2019-08-07 14:50,Wed,caffe latte,1.0
2019-08-08 11:07,Thur,plain bread,1.0
2019-08-08 11:07,Thur,angbutter,2.0
2019-08-08 11:09,Thur,angbutter,3.0
2019-08-08 11:22,Thur,pandoro,1.0
2019-08-08 11:22,Thur,angbutter,1.0
2019-08-08 11:22,Thur,orange pound,2.0
2019-08-08 12:03,Thur,wiener,1.0
2019-08-08 12:03,Thur,plain bread,1.0
2019-08-08 12:03,Thur,tiramisu croissant,1.0
2019-08-08 12:03,Thur,jam,1.0
2019-08-08 12:13,Thur,pain au chocolat,1.0
2019-08-08 12:13,Thur,angbutter,2.0
2019-08-08 12:39,Thur,angbutter,1.0
2019-08-08 12:39,Thur,wiener,2.0
2019-08-08 12:39,Thur,plain bread,1.0
2019-08-08 12:56,Thur,pandoro,1.0
2019-08-08 12:56,Thur,croissant,1.0
2019-08-08 12:56,Thur,plain bread,1.0
2019-08-08 12:56,Thur,wiener,1.0
2019-08-08 13:22,Thur,tiramisu croissant,1.0
2019-08-08 13:22,Thur,vanila latte,1.0
2019-08-08 13:22,Thur,angbutter,1.0
2019-08-08 13:26,Thur,pain au chocolat,2.0
2019-08-08 13:26,Thur,croissant,1.0
2019-08-08 13:26,Thur,angbutter,1.0
2019-08-08 13:36,Thur,angbutter,2.0
2019-08-08 13:36,Thur,wiener,2.0
2019-08-08 13:36,Thur,gateau chocolat,2.0
2019-08-08 13:36,Thur,tiramisu croissant,2.0
2019-08-08 13:55,Thur,caffe latte,1.0
2019-08-08 13:55,Thur,pandoro,1.0
2019-08-08 13:55,Thur,americano,1.0
2019-08-08 13:55,Thur,croissant,1.0
2019-08-08 13:55,Thur,gateau chocolat,1.0
2019-08-08 13:57,Thur,angbutter,3.0
2019-08-08 13:57,Thur,orange pound,2.0
2019-08-08 13:57,Thur,croissant,2.0
2019-08-08 14:11,Thur,angbutter,2.0
2019-08-08 14:11,Thur,pandoro,1.0
2019-08-08 14:52,Thur,jam,2.0
2019-08-08 14:52,Thur,plain bread,1.0
2019-08-08 14:52,Thur,americano,1.0
2019-08-08 14:52,Thur,orange pound,1.0
2019-08-08 14:58,Thur,wiener,3.0
2019-08-08 14:58,Thur,jam,2.0
2019-08-08 14:58,Thur,plain bread,1.0
2019-08-08 14:58,Thur,vanila latte,1.0
2019-08-09 11:34,Fri,orange pound,1.0
2019-08-09 11:34,Fri,pain au chocolat,1.0
2019-08-09 11:34,Fri,croissant,2.0
2019-08-09 12:31,Fri,gateau chocolat,1.0
2019-08-09 12:31,Fri,croissant,1.0
2019-08-09 12:31,Fri,angbutter,1.0
2019-08-09 12:31,Fri,milk tea,1.0
2019-08-09 15:22,Fri,angbutter,5.0
2019-08-09 15:22,Fri,angbutter,6.0
2019-08-09 15:22,Fri,croissant,2.0
2019-08-09 15:30,Fri,gateau chocolat,1.0
2019-08-09 15:30,Fri,vanila latte,1.0
2019-08-09 15:30,Fri,angbutter,1.0
2019-08-10 11:01,Sat,pain au chocolat,1.0
2019-08-10 11:01,Sat,angbutter,2.0
2019-08-10 11:01,Sat,tiramisu croissant,1.0
2019-08-10 11:02,Sat,pandoro,1.0
2019-08-10 11:02,Sat,angbutter,1.0
2019-08-10 11:02,Sat,americano,1.0
2019-08-10 11:03,Sat,pandoro,1.0
2019-08-10 11:03,Sat,angbutter,1.0
2019-08-10 11:03,Sat,gateau chocolat,1.0
2019-08-10 11:03,Sat,wiener,1.0
2019-08-10 11:03,Sat,pain au chocolat,1.0
2019-08-10 11:05,Sat,pandoro,1.0
2019-08-10 11:05,Sat,orange pound,1.0
2019-08-10 11:05,Sat,tiramisu croissant,1.0
2019-08-10 11:05,Sat,plain bread,1.0
2019-08-10 11:05,Sat,angbutter,2.0
2019-08-10 11:09,Sat,pain au chocolat,2.0
2019-08-10 11:09,Sat,croissant,1.0
2019-08-10 11:09,Sat,angbutter,1.0
2019-08-10 11:27,Sat,wiener,2.0
2019-08-10 11:27,Sat,vanila latte,1.0
2019-08-10 11:27,Sat,pain au chocolat,1.0
2019-08-10 11:27,Sat,almond croissant,1.0
2019-08-10 11:27,Sat,croissant,1.0
2019-08-10 11:27,Sat,pandoro,1.0
2019-08-10 11:27,Sat,angbutter,1.0
2019-08-10 11:27,Sat,plain bread,1.0
2019-08-10 11:38,Sat,plain bread,1.0
2019-08-10 11:38,Sat,croissant,1.0
2019-08-10 11:38,Sat,wiener,1.0
2019-08-10 11:38,Sat,tiramisu croissant,1.0
2019-08-10 11:38,Sat,angbutter,1.0
2019-08-10 12:17,Sat,pandoro,2.0
2019-08-10 12:17,Sat,orange pound,1.0
2019-08-10 12:17,Sat,pain au chocolat,2.0
2019-08-10 12:17,Sat,almond croissant,1.0
2019-08-10 12:17,Sat,angbutter,4.0
2019-08-10 13:09,Sat,tiramisu croissant,2.0
2019-08-10 13:09,Sat,angbutter,4.0
2019-08-10 13:15,Sat,angbutter,1.0
2019-08-10 13:15,Sat,wiener,1.0
2019-08-10 13:15,Sat,croissant,1.0
2019-08-10 13:15,Sat,gateau chocolat,1.0
2019-08-10 13:22,Sat,angbutter,4.0
2019-08-10 13:31,Sat,croissant,1.0
2019-08-10 13:31,Sat,angbutter,3.0
2019-08-10 13:31,Sat,tiramisu croissant,1.0
2019-08-11 11:01,Sun,croissant,1.0
2019-08-11 11:01,Sun,pain au chocolat,1.0
2019-08-11 11:01,Sun,angbutter,1.0
2019-08-11 11:01,Sun,plain bread,1.0
2019-08-11 11:01,Sun,pandoro,1.0
2019-08-11 11:02,Sun,wiener,1.0
2019-08-11 11:02,Sun,pain au chocolat,1.0
2019-08-11 11:02,Sun,angbutter,1.0
2019-08-11 11:02,Sun,americano,1.0
2019-08-11 11:03,Sun,orange pound,1.0
2019-08-11 11:03,Sun,croissant,1.0
2019-08-11 11:03,Sun,pain au chocolat,1.0
2019-08-11 11:03,Sun,wiener,1.0
2019-08-11 11:08,Sun,orange pound,1.0
2019-08-11 11:08,Sun,wiener,1.0
2019-08-11 11:08,Sun,angbutter,1.0
2019-08-11 11:08,Sun,wiener,1.0
2019-08-11 11:08,Sun,pandoro,1.0
2019-08-11 11:08,Sun,tiramisu croissant,1.0
2019-08-11 11:08,Sun,angbutter,1.0
2019-08-11 11:08,Sun,tiramisu croissant,1.0
2019-08-11 11:08,Sun,americano,1.0
2019-08-11 11:37,Sun,vanila latte,1.0
2019-08-11 11:37,Sun,angbutter,1.0
2019-08-11 11:37,Sun,pandoro,1.0
2019-08-11 11:40,Sun,pain au chocolat,2.0
2019-08-11 11:40,Sun,tiramisu croissant,1.0
2019-08-11 11:40,Sun,angbutter,3.0
2019-08-11 11:40,Sun,almond croissant,1.0
2019-08-11 11:40,Sun,croissant,2.0
2019-08-11 11:46,Sun,plain bread,1.0
2019-08-11 11:46,Sun,almond croissant,1.0
2019-08-11 11:46,Sun,angbutter,2.0
2019-08-11 11:50,Sun,pain au chocolat,1.0
2019-08-11 11:50,Sun,jam,1.0
2019-08-11 11:50,Sun,plain bread,1.0
2019-08-11 11:50,Sun,angbutter,1.0
2019-08-11 11:58,Sun,plain bread,1.0
2019-08-11 11:58,Sun,pain au chocolat,1.0
2019-08-11 11:58,Sun,angbutter,3.0
2019-08-11 11:58,Sun,orange pound,1.0
2019-08-11 12:58,Sun,pandoro,1.0
2019-08-11 12:58,Sun,angbutter,1.0
2019-08-11 12:58,Sun,caffe latte,1.0
2019-08-11 13:14,Sun,pandoro,1.0
2019-08-11 13:14,Sun,pain au chocolat,1.0
2019-08-11 13:14,Sun,berry ade,1.0
2019-08-11 13:14,Sun,angbutter,1.0
2019-08-11 13:21,Sun,wiener,1.0
2019-08-11 13:21,Sun,pandoro,1.0
2019-08-11 13:21,Sun,tiramisu,1.0
2019-08-11 13:21,Sun,angbutter,2.0
2019-08-11 13:27,Sun,caffe latte,1.0
2019-08-11 13:27,Sun,angbutter,1.0
2019-08-11 13:27,Sun,pain au chocolat,1.0
2019-08-11 13:27,Sun,wiener,1.0
2019-08-12 11:05,Mon,gateau chocolat,1.0
2019-08-12 11:05,Mon,wiener,1.0
2019-08-12 11:05,Mon,angbutter,2.0
2019-08-12 11:05,Mon,pain au chocolat,2.0
2019-08-12 11:05,Mon,croissant,1.0
2019-08-12 11:08,Mon,angbutter,1.0
2019-08-12 11:08,Mon,tiramisu croissant,1.0
2019-08-12 11:08,Mon,croissant,1.0
2019-08-12 11:48,Mon,angbutter,1.0
2019-08-12 11:48,Mon,plain bread,1.0
2019-08-12 11:48,Mon,croissant,1.0
2019-08-12 11:48,Mon,wiener,1.0
2019-08-12 12:39,Mon,angbutter,1.0
2019-08-12 12:39,Mon,croissant,3.0
2019-08-12 12:39,Mon,plain bread,2.0
2019-08-12 12:41,Mon,orange pound,1.0
2019-08-12 12:41,Mon,pandoro,1.0
2019-08-12 12:41,Mon,angbutter,1.0
2019-08-12 12:48,Mon,pain au chocolat,1.0
2019-08-12 12:48,Mon,angbutter,1.0
2019-08-12 12:48,Mon,caffe latte,1.0
2019-08-12 12:53,Mon,angbutter,1.0
2019-08-12 12:53,Mon,almond croissant,1.0
2019-08-12 12:53,Mon,wiener,2.0
2019-08-12 13:27,Mon,pain au chocolat,1.0
2019-08-12 13:27,Mon,almond croissant,1.0
2019-08-12 13:27,Mon,plain bread,1.0
2019-08-12 13:27,Mon,angbutter,1.0
2019-08-12 13:56,Mon,americano,1.0
2019-08-12 13:56,Mon,angbutter,2.0
2019-08-12 13:56,Mon,croissant,1.0
2019-08-12 14:08,Mon,angbutter,1.0
2019-08-12 14:08,Mon,tiramisu,1.0
2019-08-12 14:08,Mon,pandoro,1.0
2019-08-12 14:08,Mon,gateau chocolat,1.0
2019-08-12 14:08,Mon,vanila latte,1.0
2019-08-12 14:08,Mon,americano,2.0
2019-08-12 15:01,Mon,angbutter,5.0
2019-08-14 11:03,Wed,pandoro,1.0
2019-08-14 11:03,Wed,jam,1.0
2019-08-14 11:03,Wed,jam,1.0
2019-08-14 11:03,Wed,pain au chocolat,1.0
2019-08-14 11:03,Wed,wiener,1.0
2019-08-14 11:03,Wed,angbutter,1.0
2019-08-14 11:03,Wed,plain bread,1.0
2019-08-14 11:03,Wed,plain bread,1.0
2019-08-14 11:03,Wed,croissant,2.0
2019-08-14 11:03,Wed,angbutter,4.0
2019-08-14 11:03,Wed,croissant,1.0
2019-08-14 11:04,Wed,angbutter,1.0
2019-08-14 11:04,Wed,wiener,1.0
2019-08-14 11:04,Wed,pandoro,1.0
2019-08-14 11:04,Wed,almond croissant,1.0
2019-08-14 11:07,Wed,wiener,1.0
2019-08-14 11:07,Wed,almond croissant,1.0
2019-08-14 11:07,Wed,croissant,1.0
2019-08-14 11:07,Wed,angbutter,1.0
2019-08-14 11:16,Wed,angbutter,6.0
2019-08-14 11:16,Wed,gateau chocolat,1.0
2019-08-14 11:16,Wed,pandoro,2.0
2019-08-14 11:16,Wed,pain au chocolat,1.0
2019-08-14 11:16,Wed,plain bread,1.0
2019-08-14 11:16,Wed,tiramisu croissant,1.0
2019-08-14 11:22,Wed,vanila latte,1.0
2019-08-14 11:22,Wed,americano,1.0
2019-08-14 11:22,Wed,pain au chocolat,1.0
2019-08-14 11:22,Wed,croissant,3.0
2019-08-14 11:22,Wed,almond croissant,1.0
2019-08-14 11:25,Wed,jam,1.0
2019-08-14 11:25,Wed,pain au chocolat,1.0
2019-08-14 11:25,Wed,lemon ade,1.0
2019-08-14 11:25,Wed,plain bread,1.0
2019-08-14 11:25,Wed,croissant,1.0
2019-08-14 11:25,Wed,angbutter,1.0
2019-08-14 11:25,Wed,americano,1.0
2019-08-14 11:31,Wed,almond croissant,1.0
2019-08-14 11:31,Wed,plain bread,1.0
2019-08-14 11:31,Wed,croissant,1.0
2019-08-14 11:31,Wed,cacao deep,1.0
2019-08-14 11:31,Wed,angbutter,1.0
2019-08-14 11:41,Wed,angbutter,1.0
2019-08-14 11:41,Wed,americano,1.0
2019-08-14 11:41,Wed,croissant,1.0
2019-08-14 12:15,Wed,angbutter,3.0
2019-08-15 11:03,Thur,angbutter,2.0
2019-08-15 11:03,Thur,tiramisu croissant,1.0
2019-08-15 11:03,Thur,caffe latte,1.0
2019-08-15 11:03,Thur,plain bread,1.0
2019-08-15 11:06,Thur,plain bread,1.0
2019-08-15 11:06,Thur,wiener,1.0
2019-08-15 11:06,Thur,tiramisu croissant,1.0
2019-08-15 11:06,Thur,angbutter,1.0
2019-08-15 11:15,Thur,angbutter,2.0
2019-08-15 11:15,Thur,croissant,1.0
2019-08-15 11:23,Thur,croissant,1.0
2019-08-15 11:23,Thur,angbutter,2.0
2019-08-15 11:23,Thur,plain bread,1.0
2019-08-15 11:49,Thur,gateau chocolat,1.0
2019-08-15 11:49,Thur,orange pound,1.0
2019-08-15 11:49,Thur,angbutter,1.0
2019-08-15 11:50,Thur,croissant,16.0
2019-08-15 11:53,Thur,americano,1.0
2019-08-15 11:53,Thur,vanila latte,1.0
2019-08-15 11:53,Thur,orange pound,1.0
2019-08-15 12:00,Thur,gateau chocolat,1.0
2019-08-15 12:00,Thur,angbutter,2.0
2019-08-15 12:00,Thur,pain au chocolat,1.0
2019-08-15 12:18,Thur,angbutter,3.0
2019-08-16 11:05,Fri,angbutter,1.0
2019-08-16 11:05,Fri,croissant,1.0
2019-08-16 11:05,Fri,pandoro,1.0
2019-08-16 11:54,Fri,angbutter,1.0
2019-08-16 11:54,Fri,angbutter,1.0
2019-08-16 11:54,Fri,pain au chocolat,1.0
2019-08-16 11:54,Fri,tiramisu croissant,1.0
2019-08-16 11:54,Fri,cacao deep,1.0
2019-08-16 11:54,Fri,wiener,1.0
2019-08-16 12:07,Fri,wiener,1.0
2019-08-16 12:07,Fri,angbutter,2.0
2019-08-16 12:49,Fri,berry ade,1.0
2019-08-16 12:49,Fri,wiener,1.0
2019-08-16 12:49,Fri,plain bread,1.0
2019-08-16 12:49,Fri,angbutter,1.0
2019-08-16 13:27,Fri,almond croissant,1.0
2019-08-16 13:27,Fri,angbutter,1.0
2019-08-16 13:27,Fri,orange pound,1.0
2019-08-17 11:01,Sat,plain bread,1.0
2019-08-17 11:01,Sat,angbutter,2.0
2019-08-17 11:01,Sat,jam,1.0
2019-08-17 11:03,Sat,caffe latte,1.0
2019-08-17 11:03,Sat,pain au chocolat,1.0
2019-08-17 11:03,Sat,croissant,1.0
2019-08-17 11:03,Sat,angbutter,1.0
2019-08-17 11:17,Sat,angbutter,2.0
2019-08-17 11:17,Sat,merinque cookies,1.0
2019-08-17 11:17,Sat,cacao deep,1.0
2019-08-17 11:30,Sat,pandoro,1.0
2019-08-17 11:30,Sat,orange pound,1.0
2019-08-17 11:30,Sat,tiramisu croissant,1.0
2019-08-17 11:30,Sat,americano,1.0
2019-08-17 11:30,Sat,angbutter,1.0
2019-08-17 12:29,Sat,tiramisu croissant,1.0
2019-08-17 12:29,Sat,plain bread,1.0
2019-08-17 12:29,Sat,angbutter,1.0
2019-08-17 12:40,Sat,vanila latte,1.0
2019-08-17 12:40,Sat,americano,1.0
2019-08-17 12:40,Sat,angbutter,1.0
2019-08-17 12:40,Sat,pain au chocolat,1.0
2019-08-17 12:57,Sat,pain au chocolat,1.0
2019-08-17 12:57,Sat,jam,2.0
2019-08-17 12:57,Sat,plain bread,1.0
2019-08-17 12:57,Sat,almond croissant,1.0
2019-08-17 12:57,Sat,croissant,1.0
2019-08-17 12:57,Sat,angbutter,2.0
2019-08-17 13:02,Sat,jam,1.0
2019-08-17 13:02,Sat,plain bread,1.0
2019-08-17 13:02,Sat,pandoro,1.0
2019-08-17 13:02,Sat,angbutter,1.0
2019-08-17 13:02,Sat,croissant,1.0
2019-08-17 13:19,Sat,angbutter,1.0
2019-08-17 13:19,Sat,jam,1.0
2019-08-17 13:19,Sat,plain bread,1.0
2019-08-17 13:19,Sat,americano,1.0
2019-08-17 13:19,Sat,tiramisu croissant,1.0
2019-08-17 13:38,Sat,angbutter,2.0
2019-08-17 13:38,Sat,jam,1.0
2019-08-17 13:38,Sat,plain bread,1.0
2019-08-17 13:38,Sat,pain au chocolat,1.0
2019-08-17 13:38,Sat,tiramisu croissant,2.0
2019-08-17 14:07,Sat,orange pound,1.0
2019-08-17 14:07,Sat,merinque cookies,2.0
2019-08-17 14:07,Sat,tiramisu croissant,1.0
2019-08-18 11:01,Sun,pain au chocolat,1.0
2019-08-18 11:01,Sun,croissant,2.0
2019-08-18 11:01,Sun,angbutter,1.0
2019-08-18 11:06,Sun,angbutter,3.0
2019-08-18 11:06,Sun,croissant,2.0
2019-08-18 11:06,Sun,pandoro,2.0
2019-08-18 11:06,Sun,almond croissant,1.0
2019-08-18 11:09,Sun,pain au chocolat,1.0
2019-08-18 11:09,Sun,pain au chocolat,1.0
2019-08-18 11:09,Sun,wiener,1.0
2019-08-18 11:09,Sun,pandoro,1.0
2019-08-18 11:09,Sun,croissant,1.0
2019-08-18 11:09,Sun,almond croissant,1.0
2019-08-18 11:09,Sun,angbutter,2.0
2019-08-18 11:09,Sun,orange pound,1.0
2019-08-18 11:09,Sun,tiramisu croissant,1.0
2019-08-18 11:09,Sun,angbutter,1.0
2019-08-18 11:23,Sun,angbutter,1.0
2019-08-18 11:23,Sun,orange pound,1.0
2019-08-18 11:23,Sun,americano,1.0
2019-08-18 11:23,Sun,wiener,1.0
2019-08-18 11:27,Sun,angbutter,2.0
2019-08-18 11:27,Sun,wiener,1.0
2019-08-18 12:04,Sun,almond croissant,1.0
2019-08-18 12:04,Sun,pandoro,1.0
2019-08-18 12:04,Sun,orange pound,1.0
2019-08-18 12:04,Sun,tiramisu croissant,1.0
2019-08-18 12:22,Sun,plain bread,1.0
2019-08-18 12:22,Sun,pandoro,1.0
2019-08-18 12:22,Sun,jam,1.0
2019-08-18 12:22,Sun,pain au chocolat,1.0
2019-08-18 12:24,Sun,almond croissant,1.0
2019-08-18 12:24,Sun,croissant,1.0
2019-08-18 12:24,Sun,wiener,1.0
2019-08-18 12:24,Sun,pain au chocolat,1.0
2019-08-18 12:40,Sun,cacao deep,1.0
2019-08-18 12:40,Sun,caffe latte,1.0
2019-08-18 12:40,Sun,angbutter,1.0
2019-08-18 12:50,Sun,pandoro,1.0
2019-08-18 12:50,Sun,tiramisu croissant,1.0
2019-08-18 12:50,Sun,orange pound,1.0
2019-08-18 12:50,Sun,angbutter,1.0
2019-08-18 12:50,Sun,pain au chocolat,1.0
2019-08-18 13:06,Sun,cacao deep,1.0
2019-08-18 13:06,Sun,angbutter,1.0
2019-08-18 13:06,Sun,croissant,1.0
2019-08-18 13:29,Sun,pandoro,1.0
2019-08-18 13:29,Sun,angbutter,1.0
2019-08-18 13:29,Sun,croissant,1.0
2019-08-18 13:30,Sun,vanila latte,3.0
2019-08-18 13:30,Sun,croissant,2.0
2019-08-18 13:30,Sun,angbutter,2.0
2019-08-18 13:30,Sun,americano,1.0
2019-08-18 14:39,Sun,plain bread,1.0
2019-08-18 14:39,Sun,caffe latte,1.0
2019-08-18 14:39,Sun,tiramisu croissant,1.0
2019-08-18 14:39,Sun,cacao deep,1.0
2019-08-18 14:39,Sun,orange pound,1.0
2019-08-19 11:29,Mon,americano,2.0
2019-08-19 11:29,Mon,croissant,1.0
2019-08-19 11:29,Mon,angbutter,1.0
2019-08-19 11:29,Mon,almond croissant,1.0
2019-08-19 11:59,Mon,plain bread,1.0
2019-08-19 11:59,Mon,wiener,1.0
2019-08-19 11:59,Mon,merinque cookies,1.0
2019-08-19 11:59,Mon,angbutter,1.0
2019-08-19 12:08,Mon,pandoro,1.0
2019-08-19 12:08,Mon,orange pound,1.0
2019-08-19 12:08,Mon,angbutter,1.0
2019-08-19 12:08,Mon,almond croissant,1.0
2019-08-19 12:10,Mon,plain bread,1.0
2019-08-19 12:10,Mon,orange pound,1.0
2019-08-19 12:10,Mon,angbutter,1.0
2019-08-19 12:10,Mon,pandoro,1.0
2019-08-19 12:21,Mon,angbutter,1.0
2019-08-19 12:21,Mon,pandoro,1.0
2019-08-19 12:21,Mon,plain bread,1.0
2019-08-19 12:21,Mon,cacao deep,1.0
2019-08-19 12:21,Mon,jam,1.0
2019-08-19 12:21,Mon,orange pound,1.0
2019-08-19 12:34,Mon,caffe latte,1.0
2019-08-19 12:34,Mon,jam,1.0
2019-08-19 12:34,Mon,gateau chocolat,1.0
2019-08-19 12:34,Mon,angbutter,1.0
2019-08-19 12:34,Mon,pain au chocolat,1.0
2019-08-19 12:34,Mon,plain bread,1.0
2019-08-19 13:06,Mon,tiramisu croissant,2.0
2019-08-19 13:06,Mon,angbutter,1.0
2019-08-19 13:06,Mon,plain bread,1.0
2019-08-19 13:24,Mon,cacao deep,1.0
2019-08-19 13:24,Mon,angbutter,1.0
2019-08-19 13:24,Mon,americano,1.0
2019-08-19 13:53,Mon,americano,1.0
2019-08-19 13:53,Mon,tiramisu croissant,1.0
2019-08-19 13:53,Mon,pandoro,1.0
2019-08-19 13:53,Mon,angbutter,1.0
2019-08-19 13:53,Mon,milk tea,1.0
2019-08-19 14:16,Mon,tiramisu croissant,1.0
2019-08-19 14:16,Mon,pandoro,1.0
2019-08-19 14:16,Mon,orange pound,1.0
2019-08-19 14:16,Mon,pain au chocolat,1.0
2019-08-19 14:16,Mon,angbutter,1.0
2019-08-19 14:20,Mon,tiramisu croissant,1.0
2019-08-19 14:20,Mon,americano,1.0
